releaseid,releasename,institutionid,institutionname,programid,programname,facultycount,pub2010,pub2011,pub2012,pub2013,cit2009,cit2010,cit2011,cit2012,cit2013,book2004,book2005,book2006,book2007,book2008,book2009,book2010,book2011,book2012,book2013,grant2009,grant2010,grant2011,grant2012,grant2013,award2004,award2005,award2006,award2007,award2008,award2009,award2010,award2011,award2012,award2013,confproc2010,confproc2011,confproc2012,confproc2013,nsfdol,doeddol,doedol,nihdol,usdadol,noaadol,ahadol,armydol,faadol,nasadol,navydol,acsdol,hhsdol,afrodol,epadol,neadol,nehdol,acsnum,hhsnum,afronum,epanum,neanum,nehnum,nsfnum,doednum,nihnum,usdanum,noaanum,ahanum,armynum,faanum,nasanum,navynum,doenum,createddate
"20150223.397","AAD2013.04.397",238,"Tulane University",4065,"Philosophy",10,6,5,1,2,14,14,17,0,1,0,1,0,1,4,4,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",238,"Tulane University",4066,"Physics",18,62,50,59,51,1897,1382,591,457,220,0,0,0,2,0,0,0,0,0,1,5,3,0,7,2,1,2,0,1,0,0,0,1,0,1,11,9,8,8,2262065.00,0.00,495998.00,0.00,0.00,0.00,0.00,150000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,4,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",238,"Tulane University",11571,"Political Development",18,13,4,10,7,8,17,3,2,0,2,1,1,1,5,3,2,1,5,5,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,0,66194.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",238,"Tulane University",11380,"Psychological Science - Developmental Psychology/Behavioral Neuroscience",16,31,18,27,32,165,255,82,104,50,0,0,0,1,2,1,0,0,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,419780.00,149256.00,0.00,972850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",238,"Tulane University",11381,"Psychological Science - Social Psychology",6,15,8,13,12,77,135,26,42,12,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83233.00,149256.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",238,"Tulane University",11382,"School Psychology",15,26,17,22,27,143,178,72,86,38,0,0,0,1,2,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,316121.00,149256.00,0.00,691073.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",238,"Tulane University",4070,"Spanish and Portuguese",15,2,2,3,5,0,0,0,0,0,2,3,0,0,3,1,1,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35576.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",238,"Tulane University",11505,"Tropical Medicine",12,37,46,28,26,520,454,410,134,50,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,1770545.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,299420.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",239,"Uniformed Services University of the Health Sciences",10811,"Clinical Psychology and Medical Psychology",9,26,26,31,41,525,403,220,156,130,0,0,2,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00,0.00,0.00,879971.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",239,"Uniformed Services University of the Health Sciences",4072,"Emerging Infectious Diseases",37,86,67,90,97,1095,769,439,503,316,0,0,0,0,0,0,1,1,0,1,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.00,0.00,0.00,7140681.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",239,"Uniformed Services University of the Health Sciences",4073,"Environmental Health Sciences and Medical Zoology",54,108,107,116,91,1291,824,711,533,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,4,3,121551.00,0.00,0.00,405170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",239,"Uniformed Services University of the Health Sciences",4074,"Molecular and Cell Biology",56,136,134,122,137,1620,1535,1303,781,417,0,1,0,1,0,0,0,0,0,1,5,4,2,1,0,0,0,0,0,1,0,0,0,0,0,5,3,2,0,356621.00,0.00,0.00,10426761.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,42,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",239,"Uniformed Services University of the Health Sciences",4075,"Neuroscience",43,77,83,90,119,1936,865,651,626,363,2,2,2,3,3,0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,2,102798.00,0.00,0.00,1128808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",239,"Uniformed Services University of the Health Sciences",9188,"Nursing Science",45,18,22,30,40,84,87,113,83,56,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",241,"Union Presbyterian Seminary",4078,"Biblical Studies",10,0,3,3,0,0,0,0,0,0,2,2,1,3,4,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",241,"Union Presbyterian Seminary",4079,"Education and Ministry",6,3,2,4,3,0,2,0,2,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",241,"Union Presbyterian Seminary",4080,"History and Theology",7,0,2,2,2,0,0,0,0,0,1,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",240,"Union Theological Seminary in the City of New York",4077,"Theology",25,8,12,18,5,3,4,2,0,0,8,8,6,4,11,5,14,10,6,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3321,"Anthropology",17,20,18,16,18,200,169,139,79,65,2,0,3,1,1,3,0,2,2,1,2,4,2,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,2,629999.00,0.00,0.00,745491.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3322,"Atmospheric Science",22,70,60,52,60,1425,877,722,344,227,0,0,0,0,0,0,0,0,1,0,10,4,3,4,4,0,0,0,0,0,0,1,1,0,2,0,0,0,2,3164942.00,0.00,375483.00,0.00,0.00,338955.00,0.00,0.00,0.00,632567.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,27,0,0,0,4,0,0,0,8,0,2,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3323,"Biological Sciences",28,30,33,33,46,399,374,300,215,165,0,1,1,0,0,0,0,1,0,0,3,2,4,2,1,0,0,0,1,0,0,0,0,0,1,2,0,2,1,1132232.00,0.00,0.00,3525568.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3344,"Biomedical Sciences",51,161,149,129,164,1596,2366,1449,840,423,0,0,0,0,0,0,2,2,2,3,7,4,5,4,2,0,0,0,0,1,0,0,0,0,0,1,1,2,1,278655.00,0.00,0.00,15662499.00,0.00,0.00,0.00,557146.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,59,0,0,0,2,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",12051,"Biometry and Statistics",51,90,104,92,100,1201,1215,912,566,321,0,0,0,1,0,0,1,1,0,1,2,2,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,17275.00,0.00,0.00,1802027.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3325,"Chemistry",20,65,55,85,70,979,1043,660,917,322,0,0,0,0,0,0,1,2,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2001808.00,0.00,0.00,1133815.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",8385,"Clinical Psychology",11,35,22,27,27,234,454,219,87,54,2,4,3,0,3,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,440542.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",10841,"Communication",7,1,4,5,7,40,16,15,2,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3326,"Computer Science",11,5,2,1,2,29,23,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,9,8,12,14,823199.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3327,"Counseling Psychology",7,11,10,18,12,45,68,39,43,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3328,"Criminal Justice",14,17,24,23,24,155,124,152,81,30,1,1,0,3,2,2,2,3,0,2,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,215535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3329,"Curriculum and Instruction",15,9,12,6,7,172,109,24,27,3,1,1,3,3,5,2,3,3,0,5,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,2,2,404014.00,487749.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3330,"Economics",15,12,8,14,13,77,119,36,29,26,0,0,0,0,0,1,2,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,220219.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3331,"Educational Administration and Policy Studies",11,15,16,7,13,48,29,68,11,25,0,1,3,2,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3332,"Educational Psychology",12,7,10,10,11,52,114,28,15,8,1,1,0,1,0,1,1,1,2,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0.00,2807198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3333,"English",38,4,5,5,8,1,5,0,1,0,7,9,5,9,5,11,6,9,7,8,0,0,0,1,0,0,2,1,0,1,1,1,2,0,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12500.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3334,"Environmental Health Sciences",35,114,115,101,120,1734,1508,1350,742,409,0,0,0,0,0,0,0,0,0,1,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,312490.00,0.00,0.00,5258649.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3335,"Epidemiology",56,92,106,94,101,1204,1246,916,566,326,0,0,0,1,0,0,1,1,0,1,2,2,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,17275.00,0.00,0.00,1802027.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3339,"History",22,6,2,9,10,1,2,0,0,3,3,0,1,1,5,1,2,3,3,2,0,0,0,0,1,2,0,0,0,2,0,2,1,1,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6000.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3341,"Information Science",35,30,15,30,25,312,220,123,115,30,1,1,2,0,0,0,0,2,0,1,3,2,1,1,2,1,0,0,0,2,0,2,0,1,1,12,28,23,20,1065469.00,228142.00,0.00,20034.00,0.00,0.00,0.00,0.00,0.00,90452.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,8,2,1,0,0,0,0,0,1,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3342,"Mathematics",24,9,12,16,19,74,29,60,29,16,0,1,1,1,2,0,0,0,2,0,3,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,331745.00,170311.00,0.00,224237.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3343,"Nanoscale Science and Engineering",44,95,91,105,117,1540,1009,633,2726,255,0,0,1,0,0,2,1,1,2,1,12,10,5,6,2,0,1,1,1,1,0,0,0,0,2,18,88,34,52,4154352.00,0.00,595183.00,2915258.00,0.00,0.00,0.00,90000.00,0.00,0.00,1767083.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,28,0,12,0,0,0,1,0,0,2,2,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3345,"Philosophy",11,7,9,8,14,10,8,11,10,2,0,1,2,1,4,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3346,"Physics",13,56,91,164,101,1167,1378,2023,5359,1332,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,11,10,11,41139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100452.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3347,"Political Science",21,9,14,14,26,34,10,11,15,13,3,3,6,3,9,4,3,5,6,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,76977.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3348,"Psychology",31,82,63,59,57,642,970,417,255,100,3,4,4,1,3,0,2,0,2,3,6,3,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,300058.00,0.00,0.00,1643399.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3349,"Public Administration and Policy",22,13,17,32,35,106,55,41,76,23,0,3,3,1,0,1,0,2,1,0,2,1,0,0,1,2,0,0,0,2,0,1,0,0,0,4,13,10,6,713657.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3350,"Reading",8,1,4,1,1,3,5,5,0,0,1,2,1,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00,270517.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3351,"Social Welfare",24,26,20,20,36,114,114,69,44,56,0,0,1,1,1,2,4,3,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,102038.00,0.00,0.00,205333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,499986.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3352,"Sociology",30,24,23,32,34,167,140,68,81,35,1,0,3,3,3,3,3,5,5,4,1,0,1,0,2,0,0,2,2,0,0,0,3,1,1,0,0,0,0,121741.00,0.00,0.00,950615.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",202,"University at Albany, State University of New York",3353,"Spanish",9,1,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",204,"University at Buffalo, State University of New York",3421,"Aerospace Engineering",34,57,49,56,80,616,398,429,252,157,2,1,3,0,1,1,3,0,1,1,5,6,8,6,7,1,0,0,0,1,0,5,3,1,0,49,32,45,57,3412744.00,0.00,0.00,363681.00,0.00,0.00,0.00,0.00,0.00,68157.00,110773.00,0.00,0.00,375575.00,0.00,0.00,0.00,0,0,4,0,0,0,41,0,2,0,0,0,0,0,1,2,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",204,"University at Buffalo, State University of New York",3378,"American Studies",25,2,2,2,1,0,0,0,0,0,1,6,0,1,2,4,1,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",204,"University at Buffalo, State University of New York",3379,"Anatomical Sciences",15,16,20,22,23,194,159,128,71,49,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,7,2,2,109064.00,0.00,0.00,54342.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",204,"University at Buffalo, State University of New York",3380,"Anthropology",19,3,11,5,5,10,10,13,17,2,3,2,0,2,2,3,5,2,2,0,4,3,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,635484.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",204,"University at Buffalo, State University of New York",3381,"Behavioral Neuroscience",5,9,10,8,11,79,7,17,50,26,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,920661.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",204,"University at Buffalo, State University of New York",3382,"Biochemistry",23,74,63,45,47,1151,968,727,570,102,0,0,0,1,1,0,0,1,1,0,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,175384.00,0.00,0.00,5903596.00,93966.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,28,1,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",204,"University at Buffalo, State University of New York",3384,"Biological Sciences",27,58,63,51,55,666,1193,457,370,132,0,1,1,0,0,1,1,1,0,0,5,4,4,2,4,0,0,0,1,1,0,0,0,0,0,1,0,3,1,3305007.00,0.00,0.00,1710239.00,230433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,19,0,10,1,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
